document	label
내가 아끼는 영화....	1
9점을 주고 싶으나 저평가된 것 같아 10점으로..	1
명작이다...멘탈은 붕괴됐지만 연출도 그렇고 스토리도 좋았어요	1
"내가 아는 최고의 음악영화이자 코미디 영화,,이 영화만큼 대사 없이 웃길 수 있는 영화는 없다."	1
와~ 간만에 좋은 공포영화 봤음. 숨막히고 답답한 가운데 느껴지는 스릴.	1
도피로 환상을 만들어내던 사람들에게 보내는 노인의 충고.	1
"신선한 소재와 호흡의 연출, 배우들의 연기력... 잠이 확 깼음!"	1
어릴때 봤던 제일 기억에 남던 영화	1
연기굿 출연진굿	1
파트리스 르꽁트 전형적인 에로틱하고 심리를 잘 표현해 내는 카메라 워크. 마음에 든다.	1
"어떻게보면 유치하게 보일 수도 있는 소재인데, 너무 훌륭하게 잘 만들었다. 공포와 유머가 이상적으로 공존하는 영화라고 할까나..."	1
등장인물 관계와 세계관이 복잡해 보여도 계속 보다보면 금방 이해가 된다. 탄탄한 스토리와 배우들의 훌륭한 연기력과 뒤통수를 때리는 반전까지! 이런 드라마는 흔치 않다.	1
마이클 패스벤더의 미친 연기력	1
스토리 ost 둘다 너무 마음에 들었음.특히 ost가 ㄹㅇ... 쌍따봉드립니다	1
무겁고.. 슬프다..	1
아들이들 좋아하면 그만..~	1
영화보면서 첨울음ㅋㅋ...	1
깊이있게영화보는분들께강추!머리나쁘면내용이해못함!	1
감동의 감동...괜히 명작이 아니다.	1
어설퍼도 순수한 느낌만은 10점인 영화.. 영이에게 주고픈 영화	1
샤이아의 눈빛연기는정말 하악	1
차승원의 깊이있는 연기에 두시간째 빠져있었네요	1
명작 그자체입니다 많은것을 보고 배울수 있었습니다 감사드려요	1
ㅇㅂ	1
생각보단은 재미 있다 ㅋㅋ	1
역시 변호사라는 직업은 참 좋은 직업이다.너무 재밌었다.추억의 드라마.	1
힐끆~ 힐끆~~ 힐끄요~~!!!!!! 요시~ 힐링대쓰요	1
정말 감동적입니다!	1
오히려 다크월드보다 맘에 들었던 작품. 백치미가 넘치는 토르의 매력에 푹 빠지고 싶다면 이 영화를!	1
서영의 노출에 대한 거리낌없는 연기에 전율했다	1
나의 라이토는 이렇지 않아!	1
"1,2전부 우열을 가리기 힘들 정도로 최고의 작품."	1
"어쩌면, 정말 어쩌면 공부가 필요 할지도."	1
살짝오글.식상한면두 있지만 배우들두 좋구 연기두좋구 볼만했음.	1
마지막 공연 소름돋았다 ㅠ	1
강추~! 중반에 조금 지루하더라도 꼭 끝까지 보세요~후회안하실거임!	1
더 축소하든지 파고들었다면 좋았을것이다.범위가 어설프게 넓은.불쌍한 평민들	1
원래 강예원씨 연기 못하시는 분은 아닌데 뭔가 잘못 잡으신듯... 근데 만약 시즌2가 나오는데 유미영경감이 빠지면 왠지 허전할거 같아..	1
너구리들이 웃기네요 ㅎㅎ 재밌게 본듯 싶네요....	1
9	1
영화를 보는내내 감정이 이입되고 첫사랑이 보고싶어지는 그런 영화입니다.	1
이상하게 슬픈 장면이 아닌데도 눈물이 흐르는 영화랄까..	1
정말 재미있는 영화였음	1
너무 재밌었는데 끝나서 아쉬워요ㅠ다시 했으면 좋겠어요ㅜ.ㅠ	1
"말이 필요없는 최고의 명작영화. 지금은 기술도 발달하였다지만 요즘 만들어지는 영화는 로보캅보다 액션뿐만 아니라 액션과 더분 사회풍자와 철학적인요소, 인간의 감정과 고뇌에 대해 생각하게 하는 장면이 떨어지는 것 같다.우리보다 로보캅이 더사람다운 것 같다"	1
원작을 읽고싶게 만드는 영화...명배우 안성기의 연기가 돋보인다.	1
감동적인 영화	1
최고인데요 꽤 볼만한데	1
전 극장가서 봤는데 .. 재미가 쏠쏠했어요^^ 역시 연기파배우들이예요	1
오늘 보면 다섯번째 !!!!!! 봐도 봐도 디에고 루나 넘 멋져!	1
스토리와 대사가 유치하지만 견자단의 액션만으로도 충분히 볼만하다 시원하고 스트레스가 확풀린다. 살파랑보다 좀 낫다	1
비상계엄이라는 단어의 무게를 알겠다.	1
>_	1
너무 잼있어요~ 마녀와 드라큐라~를 팀버튼스티일의 새롭게 표현해서 호기심생겼구요 조니뎁의 드라큐라모습이 호감이 갔어요!	1
스토리와 영상미의 완벽한 조화	1
동정표	1
"신현준의 맛깔나는 표정,재밌는 작가스토리 굳굳 이런 부부생활 재밋을거 같지않아요???"	1
"환상적인 하와이 경치, 허를 찌르는 반전과 훌륭한 연기가 지루할 틈을 안준다. 재밌는 영화 ㅎ"	1
재밌어..	1
아름다운영화..	1
세상에서 내가 제일 우울한 줄 알았는데 이 사람들에 비하면 난 행복한 인생이었어 바닥부터 다시 시작하자 화이팅!	1
너무 사랑스러운 여주인공과 독특한 소재가 있는 설레임 그 자체인 영화였어요!재밌는 영화에요~!	1
내가 삼등? 기대라기보단.지금은.높은평을;;	1
최고의 코미디 영화~!!!	1
처음본 극장 영화입니다어두운 분위기를 구조대가 구해냈네요...다음 또 그장오자고하는거 보니 재미있었나 봅니다	1
"개인적으로 생각했을때 이 영화는 반지의 제왕 이라는 큰 스토리에 벌어진 작은 에피소드 같다는 느낌이 드는 그런 영화입니다.가장 기억하는 대사로는 "" 별이 잘하는게 뭔지알아요? 더 샤이닝 ""환타지 매니아라면 한번은 꼭 봐야한다고 생각하는 영화"	1
클레멘타인의 스티븐 시걸이 울고 갈 명작 ㆍㆍ행복했습니다ㆍㆍ재상영 강추ㆍㆍ	1
너무 재밌어요~~! 고경포 연기 너무 잘하고 여바우 분도 넘 예뻐서 제가 여잔데 보다가 반했다는 ㅋㅋㅋㅋ	1
재밋게 잘보고갑니다.	1
"이십 년이 지났지만, 긴장감은 아직도!"	1
보고보고또봐도 쩐다그냥..근데 평론가라는 인간들은 재밋는 영화가 있긴하냐??	1
영화 분위기가 정말 좋다	1
속시원한 영화다 정말 거의 대부분 공감할것이다 누구를 빼고는	1
불륜의 사랑이 아름답기만 하지는 않지만 시대와 배경의 비장미가 압도적이다.	1
"제일 좋아하는 영화 중 하나예요. 캐릭터, 스토리, 연출 다 마음에듬"	1
조카들이 너무 좋아해서 다행~~ 하하 더빙 생각보다 잘하더만.	1
충격적인 영화 ....	1
대박 이거 완전 그리운데..이거 또 보려면 어디서 찾을수잇죠??아시는부ㅡㄴ...	1
맨인블랙 시리즈는 눈이 즐거워서 몰입하게 해준다. 맨인블랙 3은 눈도 즐겁고 감동도 있었다. 전작들 못지 않은 후속편인듯! 재밌게보았습니다 짝짝짝	1
요즘 아이돌들이 개나소나 연기하면서 그빨로 시청율 올리는 드라마에 익숙한 요즘 시대에 제대로 한방먹인 최고의 드라마 벌써 4번째 정주행	1
초반 분위기를 잘 이어갔으면 좋겠다. 나중에 나쁜녀석들 꼴 안났으면	1
볼만한 영화	1
나중에저런가족만들고싶은..?	1
가족이 꼭 같이 봐아할 영화입니다.	1
오근호가 린다 따먹엇어요	1
"벌써 개봉된지 14년하고도 반이 지났네요. 갈림길에 서있는 그가 꼭 재가 된 듯 합니다. "" 내일이면 태양이 또 떠오를거니까"" 그처럼 열심히 살아 보려고 합니다."	1
기대는 안했는데...보고나선 잘봤다는 생각이...최강코믹	1
마음이 따듯해지는 영화..콜리야와 아저씨가 해어질때..ㅠ.ㅠ	1
평점이 영화에 비해 너무 낮아서 별 다섯개! 평점아 올라라 --6.47은 사기다	1
쇼생크탈출보다 크게 뒤지진 않는다	1
채플린의 일생을 잘 표현한 영화 ..	1
알수없는게 청춘인듯하다.	1
이 이야기를 피한다면 그것은 미래를 피하고 지금 현실을 부정하는 것이라고 생각된다	1
제가 쓴 '20세기 할리우드 드문 영화 걸작선 94편' 이라는 책에도 이 영화 내용이 있습니다. 네이버에서 바로 검색됩니다. 스카페이스 뿐만 아니라 주옥같은 작품들을 모아놨습니다.	1
재밌는데 평점평글 적네 ㅋ	1
합격	1
내가 가장 사랑하는 영화	1
단편영화중 수작으로 여겨짐	1
80년 당시에는 최고였을 명작 어드벤쳐 영화. 30년이 지난 지금도 지루한 것 없이 여전히 재밌다.	1
진짜 너무 슬프고 아름다운 마지막 장면.. 최민식이야 원래 연기파지만 류승범에 놀랐다..!! 메소드..	1
"내가 1등이네^^ 옛날에 봤던건데,,옛날생각이 난다.. 그립다..."	1
이런 영화가 지루한 것들은 제발 디워나 쳐봐라..	1
1편이 스토리는 제일 좋은듯 ㅋㅋ힙합과 발레의 조합 이 당시에는 정말 신선한 스토리였음 ㅋㅋ 마지막에 멋있었고 근데 어느 순간부터 스텝업은 춤 퍼포먼스 영화로 바뀜 그래도 굿 스토리는 스텝업1이 젤 좋다고 생각함	1
"힐링영화, 잔잔한 분위기가 좋았다."	1
정말 재미있게봤습니다^_^	1
만화보다 이게 낫더라 ㅡㅡ 중고딩들이나 좋아할수준이었다 여자 꼭지나 나오고 대가리나 썰어버리는 그수준 ㅉㅉ	1
연기 잘하고 재밌었어요 ^^	1
그냥 10점 만점에 10점	1
지금보는중 흥미로움 2부ㄱ	1
아니 이양반들아 평점란에는 평점을남기는거지 스포일러쓰라고 있는게아니에요...못배운티내네 못본사람들 평점보러왔다가 1분만에 영화결말 알고가겠네 ㅉㅉ 남들생각은안하는 미개한것들같으니라고 스포하는인간들 자살추천	1
진짜 재밌게 봤다	1
대박드라마 ㅋㅋㅋㅋ	1
좀더 참의적인 애니가 나왔으면	1
최고의 영화 엿음 액션도 쩔었고 ㅎㅎ	1
최고의영화 강력추천합니다	1
마치 명절에하는 단막극같네~굉장히 편하고 재밌는 영화네요~^^	1
태어나서 한번도 운적이없었으나 심영때문에 눈물을 흘리고말았다.	1
분위기가 너무 좋았다	1
한재석홍콩말로했나 아님더빙?? 보고싶네 두기봉이면 유명하고	1
"오, 의외로 스토리가 탄탄한데요? 저도 통크게 10점 드립니다^^"	1
"성악설과 성선설. 그리고 무간도..... 진짜 정말 최고다. 종.극.무.간. 이 3편으로 인해서 1, 2, 3 모든게 완벽해졌다. 정말 걸작중에 걸작이다. 걸작. 내 영화 평중 손에 꼽는 평가가 되지 않을까 한다."	1
8점을 줬었는데 자꾸 생각이 나서 다시 들어와서 9점! 일본 코미디 영화의 정석같다. 주연의 오버 연기도 좋았고 느끼는 점도 많았다. 무엇보다 매력적인 마이코의 모습과 말투(도스~)가 자꾸 머리에 맴돈다. 유쾌한 영화!(2015.06.28 14:18)	1
10점 만점을 주어도 아쉽지 않습니다.이렇게 충격적인 무대연출의 아이다라니....45년만에 무대에 올리느라 프랑스오페라가 칼을 갈았구나 하는 생각이ㅣ 들었습니다	1
여기서제일무섭고나쁜세끼는애비다요정이아니라ㅋㅋ	1
정말 느끼기에 좋았습니당당	1
정말 최곱니다ㅠㅠ 눈물남	1
10점 만점의 영화는 아니다. 이따위 평점은 한국인이 만들었다는 이유로 밖에	1
엔딩 보고 눈물맺히던데요	1
가볍게 보기에 웃기구 잼있음.	1
오랜만에 다시 보니 가슴이 막..먹먹하다..첫사랑이 생각나는 밤..	1
오래된 영화지만 어렸을 때 꽤나 재미있게 봤었다..	1
주제의식은 좋으나 여자 캐릭터가 너무 착하다.	1
이정재연기는 정말 이영화가 최고인듯 합니다 흠잡을게 없는영화 이지만 한고은때문에 영화가 망쳤습니다 특히 어? 코피나~~ 이대사 할때 진짜 어이없는 웃음이 ㅋㅋ 연기를 발로하신듯	1
사실적이면서 사실적이지 않은 영화.. 각오하고 봐야 참맛을~	1
짱	1
저도 완전 잼나게 봤는데 대학 1학년 때 미팅에서 이재석군을 만난거 있죠;;; ㅋㅋ	1
잔잔하고 따뜻하면서 살짝 유치하지만 발랄해요. 흑인 소녀가 주인공이네요. 가벼운 가족영화 보고 싶을때 딱입니다!!	1
사전지식 없이 영화를 봐서 반전에서 제대로 놀랐어요. 다보고 나니 sns를 끈어야 겠다는 생각이 은근히 드네요. 정말 재밌게 봤어요.	1
넘잼씀5번이아좠음	1
드라마를 보면서 배우 하나하나가 연기 다 잘한다고 느낀건 처음이다 송선미부터 해서 이덕화등등 단일 최고는 현주누나 지만 ㅎㅎ 잘보고갑니다 ㅎ 현주누나의 명대사 누가 태어날때부터 궁에 주인으로 태어나느냐 !	1
"후아. 숨막힌다, 긴장감때문에."	1
몽환적 느낌과 스타일리쉬하다 막장은 그의 액션이 터진다그는 수호천사 였다	1
짱짱맨 진심 재밋엇지 ㅎㅎ	1
"버릴 것 없는 3시간이었습니다. 깔 것 찾고 싶지도 않습니다. 빈번한 시점변환 때문에 조금 불편했는데 중반부터 영화가 유기적으로 엮이더니 편해졌습니다. 아...제 마음을 움직였는데 뭐, 다른 말이 필요한가요? 감동했습니다."	1
관객중눈치챈사람이없는것같아말하는데..반대로생각하면진짜소름돋음마을사람들은루카스가무조건범인이라고생각하는것처럼관객들은무조건소녀가거짓말친다고생각하고있다.정작사건당일이나주인공이범인이아니라는증거도안나오고그냥넘어감.	1
"형제는 용감했다.그리고 불의대재앙이 얼마나 무서운지 새삼느끼며,소방관들의임무와책임,희생 어떻게 이루어지알았다.한국의타워영화만큼 감동적이다"	1
오. 오짱!!!!오예	1
재밌음. 충분히 엇나가는 스토리 없고 소재또한 특이함. 갈등구조 원만함. 이게 지루하다고?? 관객이 쓰레기니 영화가 쓰레기로 보일 수 밖에. 토르가 번개를 내리고 헐크가 적들을 깨부숴야 지루하지 않은건가 맹추같은 네티즌들아	1
아름답다	1
진짜완전집중하고봄^^	1
"자꾸만 보고싶어지는,,^^"	1
나이프매니아라면 꼭 봐야죠^^	1
이게 예술이야~!! 멋져~!! 모처럼 진짜 멋진 영화를 접했어~!	1
언니가이해하셔야되요를 보고 많은반성을 했다 이제 장애인에대한 편견을 버려야겠다	1
엄마까투리의 품이 참 포근했어요.	1
여운이 길다. 마음 아프기도 하고 천재 예술가의 삶이란.. 디카프리오의 외모와 연기 최강	1
우리나라 청소년영화중 가장 소재도 구성도 좋은영화라 생각하며 두번보고세번봤습니다 확실히 처음엔 안보였던 섬세한 부분이 보입니다	1
최고	1
10점만점의 10점``	1
2년만에다시봤는데3일만에다봤어요다시빠져들었네요보는내내웃다가 울다가 ㅎㅎ너무도그리운드라마네요 ㅎㅎ	1
캐릭터들도 은근 웃긴 장면도 많아서 재밌는 슈퍼윙스 였당	1
아버지의 모습... 국적에 관계없이 보편적인 감동	1
채우려는 자와 비우려는 자	1
별 기대없이 가볍게 보려고 했는데 기대이상!!세 배우분들이 연기를 정말 잘해주셔서 푹 빠져서 봤습니다. 여운이 강하게 남네요.정말 재밌게 봤는데 평점이 너무 낮아서 그냥 지나갈 수 없어 남기고 갑니다.	1
